drugbank_id,name,smiles,type
DB03727,Coproporphyrin I,CC1=C(CCC(O)=O)/C2=C/C3=N/C(=C\C4=C(C)C(CCC(O)=O)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(CCC(O)=O)=C4C)/C(CCC(O)=O)=C3C,small molecule
DB03728,p-Chlorobenzoic acid,OC(=O)C1=CC=C(Cl)C=C1,small molecule
DB03729,2-Amino-1H-benzimidazol-5-ol,NC1=NC2=C(N1)C=C(O)C=C2,small molecule
DB03730,"3,9-Dimethyladenine",CN1C=NC2=C1[N+](C)=CN=C2N,small molecule
DB03731,S-2-(Boronoethyl)-L-Cysteine,[H][C@](N)(CSCC[B-](O)(O)O)C(O)=O,small molecule
DB03732,Etheno-Nadp,[H][C@@]1(O)O[C@]([H])(COP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C3N=CN3C=CN=C43)[C@]([H])(OP(O)(O)=O)[C@]2([H])O)[C@@]([H])(O)[C@@]1([H])O,small molecule
DB03733,Ethylene Dichloride,ClCCCl,small molecule
DB03734,Xylarohydroxamate,ONC(=O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,small molecule
DB03735,9-(2-Deoxy-Beta-D-Ribofuranosyl)-6-Methylpurine,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])CO)N1C=NC2=C(C)N=CN=C12,small molecule
DB03736,2-Cyclopropylmethylenepropanal,[H][C@](C)(CC1CC1)C=O,small molecule
DB03737,"4-((3r,4s,5r)-4-Amino-3,5-Dihydroxy-Hex-1-Ynyl)-5-Fluoro-3-[1-(3-Methoxy-1h-Pyrrol-2-Yl)-Meth-(Z)-Ylidene]-1,3-Dihydro-Indol-2-One",[H][C@](C)(O)[C@]([H])(N)[C@]([H])(O)C#CC1=C(F)C=CC2=C1\C(=C\C1=C(OC)C=CN1)C(=O)N2,small molecule
DB03738,Pantothenoylaminoethenethiol,[H]N(CCC(=O)N([H])\C=C/S)C(=O)[C@H](O)C(C)(C)CO,small molecule
DB03739,3-Hydroxyimino Quinic Acid,[H][C@@]1(O)C[C@@](O)(C\C(=N/O)[C@@]1([H])O)C(O)=O,small molecule
DB03740,N-acetyl-alpha-D-glucosamine,CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,small molecule
DB03741,2-Methylbutanoic Acid,CC[C@@H](C)C(O)=O,small molecule
DB03742,Compound 4-D,[H][C@]1(OC2=C(S[C@]1([H])C1=CC=C(O)C=C1)C=C(O)C=C2)C1=CC=C(OCCN2CCCCC2)C=C1,small molecule
DB03744,"Cp403700, (S)-1-{2-[(5-Chloro-1h-Indole-2-Carbonyl)-Amino]-3-Phenyl-Propionyl}-Azetidine-3-Carboxylate",[H][C@@](CC1=CC=CC=C1)(NC(=O)C1=CC2=C(N1)C=CC(Cl)=C2)C(=O)N1CC(C1)C(O)=O,small molecule
DB03745,Arabinose-5-phosphate,[H][C@@](O)(CO)[C@]([H])(O)[C@]([H])(O)COP(O)(O)=O,small molecule
DB03746,"3-Amino-4,5-Dihydroxy-Cyclohex-1-Enecarboxylate",N[C@H]1C=C(C[C@@H](O)[C@@H]1O)C([O-])=O,small molecule
DB03747,N-Acetyl-glucosamine thiazoline,[H][C@]12O[C@H](CO)[C@@H](O)[C@H](O)[C@@]1([H])N=C(C)S2,small molecule
DB03748,Methyl-[4-(4-Piperidine-1-Ylmethyl-Phenyl)-Cyclohexyl]-Carbaminic Acid-(4-Chlorophenyl)-Ester,CN([C@H]1CC[C@@H](CC1)C1=CC=C(CN2CCCCC2)C=C1)C(=O)OC1=CC=C(Cl)C=C1,small molecule
DB03749,"4-(1h-Imidazol-4-Yl)-3-(5-Ethyl-2,4-Dihydroxy-Phenyl)-1h-Pyrazole",CCC1=C(O)C=C(O)C(=C1)C1=NNC=C1C1=CNC=N1,small molecule
DB03750,Isovaleric Acid,CC(C)CC(O)=O,small molecule
DB03751,2'deoxy-Thymidine-5'-Diphospho-Alpha-D-Glucose,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O2)C(=O)NC1=O,small molecule
DB03752,P-(2'-Iodo-5'-Thenoyl)Hydrotropic Acid,[H][C@@](C)(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=C(I)S1,small molecule
DB03753,Flurbiprofen Methyl Ester,COC(=O)[C@@H](C)C1=CC=C(C(F)=C1)C1=CC=CC=C1,small molecule
DB03754,Tromethamine,NC(CO)(CO)CO,small molecule
DB03755,"Adenosine-5'-[Beta, Gamma-Methylene]Tetraphosphate",[H][C@]1(COP(O)(=O)OP(O)(=O)CP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,small molecule
DB03756,Doconexent,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O,small molecule
DB03757,N-{[(2-Methyl-2-propanyl)oxy]carbonyl}-L-alanyl-L-alaninamide,[H]N([H])C(=O)[C@H](C)N([H])C(=O)[C@H](C)N([H])C(=O)OC(C)(C)C,small molecule
DB03758,Radicicol,C[C@@H]1C[C@H]2O[C@@H]2\C=C/C=C/C(=O)CC2=C(Cl)C(O)=CC(O)=C2C(=O)O1,small molecule
DB03759,FG-9041,[O-][N+](=O)C1=C(C=C2NC(=O)C(=O)NC2=C1)[N+]([O-])=O,small molecule
DB03760,Dihydrolipoic Acid,[H][C@](S)(CCS)CCCCC(O)=O,small molecule
DB03761,5-fluoro-2'-deoxyuridine-5'-monophosphate,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=C(F)C(=O)NC1=O,small molecule
DB03763,5-methyl-2'-deoxypseudouridine,CN1C=C([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,small molecule
DB03764,4-Hydroperoxy-2-Methoxy-Phenol,COC1=CC(OO)=CC=C1O,small molecule
DB03765,2'-cytidylic acid,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(O)(O)=O,small molecule
DB03766,Propanoic acid,CCC(O)=O,small molecule
DB03767,Morpholine-4-Carboxylic Acid [1s-(2-Benzyloxy-1r-Cyano-Ethylcarbamoyl)-3-Methyl-Butyl]Amide,[H][C@@](COCC1=CC=CC=C1)(NC(=O)[C@]([H])(CC(C)C)NC(=O)N1CCOCC1)C#N,small molecule
DB03768,"N-[2-Hydroxy-2-(8-Isopropyl-6,9-Dioxo-2-Oxa-7,10-Diaza-Bicyclo[11.2.2]Heptadeca-1(16),13(17),14-Trien-11-Yl)-Ethyl]-N-(3-Methyl-Butyl)-Benzenesulfonamide,Inhibitor 3",CC(C)CCN(C[C@@H](O)[C@@H]1CC2=CC=C(OCCCC(=O)N[C@@H](C(C)C)C(=O)N1)C=C2)S(=O)(=O)C1=CC=CC=C1,small molecule
DB03769,D-Eritadenine,[H][C@@](O)(CN1C=NC2=C(N)N=CN=C12)[C@@]([H])(O)C(O)=O,small molecule
DB03770,N-hydroxyguanidine,NC(=N)NO,small molecule
DB03771,Allyl-{4-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-but-2-Enyl}-Methyl-Amine,CN(CC=C)C\C=C\COC1=CC2=C(C=C1)C(=CO2)C1=CC=C(Br)C=C1,small molecule
DB03772,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,5-Diol",[H][C@@]1(O)C[C@@]([H])(O)[C@]([H])(OCCCCCC)O[C@]1([H])CO,small molecule
DB03773,alpha-D-quinovopyranose,[H][C@]1(C)O[C@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,small molecule
DB03774,Glutamyl Group,[NH3+][C@@H](CCC=O)C(O)=O,small molecule
DB03775,Dethiobiotin,C[C@@H]1NC(=O)N[C@@H]1CCCCCC(O)=O,small molecule
DB03776,Lactaldehyde,[H]C(=O)[C@H](C)O,small molecule
DB03777,Bisindolylmaleimide I,CN(C)CCCN1C=C(C2=C1C=CC=C2)C1=C(C(=O)NC1=O)C1=CNC2=C1C=CC=C2,small molecule
DB03779,Glucosaminyl-(Alpha-6)-D-Myo-Inositol,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,small molecule
DB03780,2-Aminoquinazolin-4(3h)-One,NC1=NC2=CC=CC=C2C(=O)N1,small molecule
DB03781,"2-[4-(2,4-Dichlorophenoxy)Phenoxy]Propanoic Acid",[H][C@](C)(OC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1)C(O)=O,small molecule
DB03782,N-(1-adamantyl)-N'-(4-guanidinobenzyl)urea,NC(N)=NC1=CC=C(CNC(=O)NC23CC4CC(CC(C4)C2)C3)C=C1,small molecule
DB03783,Phenacetin,CCOC1=CC=C(NC(C)=O)C=C1,small molecule
DB03784,Elaidamide,CCCCCCCC\C=C\CCCCCCCC(N)=O,small molecule
DB03785,Mevinolinic acid,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC,small molecule
DB03787,"(5-Hydroxy-6-methyl-4-{[(E)-(3-oxo-1,2-oxazolidin-4-ylidene)amino]methyl}-3-pyridinyl)methyl dihydrogen phosphate",CC1=NC=C(COP(O)(O)=O)C(C\N=C2/CONC2=O)=C1O,small molecule
DB03788,GC-24,CC1=CC(OCC(O)=O)=CC(C)=C1CC1=CC=C(O)C(CC2=CC=CC=C2)=C1,small molecule
DB03789,"2,3-Dimethylimidazolium Ion",CN1C=C[NH+]=C1C,small molecule
DB03790,L-methionine sulfone,CS(=O)(=O)CC[C@H](N)C(O)=O,small molecule
DB03791,GW-3965,OC(=O)CC1=CC=CC(OCCCN(CC(C2=CC=CC=C2)C2=CC=CC=C2)CC2=CC=CC(=C2Cl)C(F)(F)F)=C1,small molecule
DB03792,5-Aminouracil,NC1=CNC(=O)NC1=O,small molecule
DB03793,Benzoic acid,OC(=O)C1=CC=CC=C1,small molecule
DB03794,Trifluoroalanine,[H][C@](N)(C(O)=O)C(F)(F)F,small molecule
DB03795,2-Dehydropantoate,CC(C)(CO)C(=O)C(O)=O,small molecule
DB03796,Palmitic Acid,CCCCCCCCCCCCCCCC(O)=O,small molecule
DB03797,3-Aminomethyl-Pyridinium-Adenine-Dinucleotide,[H][C@]1(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(CN)=C3)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,small molecule
DB03798,2'-Deoxycytidine-5'-Monophosphate,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1,small molecule
DB03799,Trifluoromethionine,N[C@@H](CCSC(F)(F)F)C(O)=O,small molecule
DB03800,Deoxyuridine monophosphate,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=CC(=O)NC1=O,small molecule
DB03801,Lysine Nz-Carboxylic Acid,N[C@@H](CCCCNC(O)=O)C(O)=O,small molecule
DB03802,"1-[4-(Octahydro-Pyrido[1,2-a]Pyrazin-2-Yl)-Phenyl]-2-Phenyl-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol",[H][C@@]12CCCCN1CCN(C2)C1=CC=C(C=C1)[C@@]1([H])N(CCC2=CC(O)=CC=C12)C1=CC=CC=C1,small molecule
DB03803,"N,N-[2,5-O-dibenzyl-glucaryl]-DI-[valinyl-aminomethanyl-pyridine]",CC(C)[C@H](NC(=O)[C@H](OCC1=CC=CC=C1)[C@H](O)[C@@H](O)[C@@H](OCC1=CC=CC=C1)C(=O)N[C@@H](C(C)C)C(=O)NCC1=NC=CC=C1)C(=O)NCC1=CC=CC=N1,small molecule
DB03804,5-Bromothienyldeoxyuridine,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])CO)N1C=C(C2=CC=C(Br)S2)C(=O)NC1=O,small molecule
DB03807,"1-(2-Chlorophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",CCOC(=O)C1=C(C)N(N=C1C)C1=C(Cl)C=CC=C1,small molecule
DB03808,Hexamidine,NC(=N)C1=CC=C(OCCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,small molecule
DB03809,9-Butyl-8-(3-Methoxybenzyl)-9h-Purin-6-Amine,CCCCN1C(CC2=CC=CC(OC)=C2)=NC2=C(N)N=CN=C12,small molecule
DB03810,3-Methylglutamic acid,[H][C@@](C)(CC(O)=O)[C@]([H])(N)C(O)=O,small molecule
DB03811,Histidinol,[H][C@@]([NH3+])(CO)CC1=CN=CN1,small molecule
DB03812,"3-{2,6,8-trioxo-9-[(2S,3R,4R)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7H-purin-7-Yl}propyl dihydrogen phosphate",OC[C@@H](O)[C@H](O)[C@@H](O)CN1C(=O)N(CCCOP(O)(O)=O)C2=C1NC(=O)NC2=O,small molecule
DB03813,2-Decenoyl N-acetyl cysteamine,[H]N(CCSC(=O)\C=C/CCCCCCC)C(C)=O,small molecule
DB03814,2-(N-morpholino)ethanesulfonic acid,OS(=O)(=O)CCN1CCOCC1,small molecule
DB03815,Fucitol,[H][C@@](C)(O)[C@@]([H])(O)[C@@]([H])(O)[C@]([H])(O)CO,small molecule
DB03816,Difluoromethionine,N[C@@H](CCSC(F)F)C(O)=O,small molecule
DB03817,"L-2,4-diaminobutyric acid",NCC[C@H](N)C(O)=O,small molecule
DB03818,N-[Tosyl-D-Prolinyl]Amino-Ethanethiol,[H][C@@]1(CCCN1S(=O)(=O)C1=CC=C(C)C=C1)C(=O)NCCS,small molecule
DB03819,Salicylhydroxamic Acid,ONC(=O)C1=CC=CC=C1O,small molecule
DB03820,"(2S,5R,6R)-6-({(6S)-6-[(Ammonioacetyl)amino]-6-carboxylatohexanoyl}amino)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",[H]N([C@@H](CCCCC(=O)N([H])[C@@H]1C(=O)N2[C@@H](C([O-])=O)C(C)(C)S[C@]12[H])C([O-])=O)C(=O)C[N+]([H])([H])[H],small molecule
DB03821,2-Amino-3-Hydroxy-3-Phosphonooxy-Propionic Acid,[H][C@@](N)(C(O)=O)[C@@]([H])(O)OP(O)(O)=O,small molecule
DB03822,Ethyl dihydrogen phosphate,CCOP(O)(O)=O,small molecule
DB03823,Epigallocatechin,O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O,small molecule
DB03824,"7-Iodo-1,2,3,4-Tetrahydro-Isoquinoline",IC1=CC2=C(CCNC2)C=C1,small molecule
DB03825,Rhodamine 6G,[Cl-].CCNC1=CC2=[O+]C3=C(C=C(C)C(NCC)=C3)C(C3=CC=CC=C3C(=O)OCC)=C2C=C1C,small molecule
DB03826,"5,6-Diaminouracil",NC1=C(N)C(=O)NC(=O)N1,small molecule
DB03827,"(3s)-3,4-Di-N-Hexanoyloxybutyl-1-Phosphocholine",[H][C@](CCP([O-])(=O)OCC[N+](C)(C)C)(COC(=O)CCCCC)OC(=O)CCCCC,small molecule
DB03828,RU78299,CC1=CC(C=O)=C(OP(O)(O)=O)C(C=O)=C1,small molecule
DB03829,Pseudouridine-5'-Monophosphate,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)C1=CNC(=O)NC1=O,small molecule
DB03830,Phosphorylated Dihydropteroate,NC1=NC2=NC=C(CNC3=CC=C(C=C3)C(=O)OP(O)(O)=O)N=C2C(=O)N1,small molecule
DB03831,"[(Z)-octadec-9-enyl] (2R)-2,3-bis(oxidanyl)propanoate",[H]\C(CCCCCCCC)=C(/[H])CCCCCCCCOC(=O)[C@]([H])(O)CO,small molecule
DB03832,"3-Carboxy-N,N,N-Trimethyl-2-(Octanoyloxy)Propan-1-Aminium",[H][C@@](CC(O)=O)(C[N+](C)(C)C)OC(=O)CCCCCCC,small molecule
DB03833,"2-Prolyl-5-Tert-Butyl-[1,3,4]Oxadiazole",[H][C@]1(CCCN1)C(=O)C1=NN=C(O1)C(C)(C)C,small molecule
DB03834,"(3S)-3-(dioxidosulfanyl)-N-[(1Z)-3-oxoprop-1-en-1-yl]-4-(1H-1,2,3-triazol-1-yl)-D-valine",CC(CN1C=CN=N1)([C@@H](N\C=C/C=O)C(O)=O)S([O-])=O,small molecule
DB03835,"N-[(5S,7R,8S,9S,10R)-8,9,10-Trihydroxy-7-(hydroxymethyl)-2,4-dioxo-6-oxa-1,3-diazaspiro[4.5]dec-3-yl]acetamide",CC(=O)NN1C(=O)N[C@@]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O,small molecule
DB03836,"1,3,5-trichlorobenzene",ClC1=CC(Cl)=CC(Cl)=C1,small molecule
DB03837,Morpholine-4-Carboxylic Acid (1-(3-Benzenesulfonyl-1-Phenethylallylcarbamoyl)-3-Methylbutyl)-Amide,C(C)(C)C[C@H](C(=O)N[C@H](CCC1=CC=CC=C1)\C=C\S(=O)(=O)C1=CC=CC=C1)NC(=O)N1CCOCC1,small molecule
DB03839,D-Tyrosine,N[C@H](CC1=CC=C(O)C=C1)C(O)=O,small molecule
DB03840,Tetra(Imidazole)Diaquacopper (Ii),O.O.[Cu+4].[N-]1C=CN=C1.[N-]1C=CN=C1.[N-]1C=CN=C1.[N-]1C=CN=C1,small molecule
DB03841,Niraxostat,CC(C)(C)COC1=C(C=C(C=C1)N1C=C(C=N1)C(O)=O)C#N,small molecule
DB03842,2-Chloro-6-Methyl-Aniline,CC1=CC=CC(=C)[C@H]1N,small molecule
DB03843,Formaldehyde,[H]C([H])=O,small molecule
DB03844,"N-(2,6-Diflouro-Benzyl)-4-Sulfamoyl-Benzamide",NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=C(F)C=CC=C1F,small molecule
DB03845,P1-(5'-Adenosyl)P5-(5'-(3'azido-3'-Deoxythymidyl))Pentaphosphate,[H][C@@]1(C[C@]([H])(N=[N+]=[N-])[C@@]([H])(COP([O-])(=O)OP([O-])(=O)OP(O)(=O)OP([O-])(=O)OP([O-])(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])(O)[C@]2([H])O)O1)N1C=C(C)C([O-])=NC1=O,small molecule
DB03846,2'-deoxy-5-(hydroxymethyl)uridine 5'-(dihydrogen phosphate),[H]N1C(=O)N(C=C(CO)C1=O)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1,small molecule
DB03847,gamma-carboxy-L-glutamic acid,N[C@@H](CC(C(O)=O)C(O)=O)C(O)=O,small molecule
DB03848,Benzenesulfinic acid,O[S@@](=O)C1=CC=CC=C1,small molecule
DB03849,Cilomilast,COC1=C(OC2CCCC2)C=C(C=C1)[C@]1(CC[C@@H](CC1)C(O)=O)C#N,small molecule
DB03850,Jaspisamide A,[H]\C(C[C@@]([H])(OC)[C@@]([H])(C)C(=O)CC[C@]([H])(C)[C@]([H])(C[C@]1([H])OC(=O)C[C@@]([H])(O)C[C@]([H])(O)CC(=O)[C@]([H])(C)[C@]([H])(OC)C2=COC(=N2)C2=COC(=N2)C2=COC(=N2)\C([H])=C([H])\CC[C@@]1([H])C)OC)=C(\[H])N(C)CO,small molecule
DB03851,Carbazole Butanoic Acid,OC(=O)CCCN1C2=CC=CC=C2C2=C1C=CC=C2,small molecule
DB03852,Eucalyptol,C[C@@]12CC[C@@H](CC1)C(C)(C)O2,small molecule
DB03853,Reactive Red 6 hapten,OC1=C(C=C(C=C1)S(O)(=O)=O)\N=N\C1=C(C=C2C(C=CC(NC3=NC(NC4=C(C5=CC(=C(\N=N\C6=C(O)C=CC(=C6)S(O)(=O)=O)C(O)=C5C=C4)S(O)(=O)=O)S(O)(=O)=O)=NC=N3)=C2S(O)(=O)=O)=C1O)S(O)(=O)=O,small molecule
DB03854,Cadaverine,NCCCCCN,small molecule
DB03855,L-Threonohydroxamate 4-Phosphate,[H][C@](O)(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)NO,small molecule
DB03856,L-Eflornithine,NCCC[C@@](N)(C(F)F)C(O)=O,small molecule
DB03857,"1,4-dithio-beta-D-glucopyranose",OC[C@H]1O[C@@H](S)[C@H](O)[C@@H](O)[C@@H]1S,small molecule
DB03858,S-Acetonylcysteine,CC(=O)CSC[C@H](N)C(O)=O,small molecule
DB03859,1-thio-beta-D-glucopyranose,OC[C@H]1O[C@@H](S)[C@H](O)[C@@H](O)[C@@H]1O,small molecule
DB03860,ICI-164384,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCCC(=O)N(C)CCCC)[C@@]21[H],small molecule
DB03861,"(2R,3R,4S,5R)-2-acetamido-3,4-dihydroxy-5-hydroxymethyl-piperidine",[H]N([C@H]1N([H])C[C@H](CO)[C@H](O)[C@@H]1O)C(C)=O,small molecule
DB03862,Tetrahydrooxazine,OC[C@H]1ONC[C@@H](O)[C@@H]1O,small molecule
DB03863,2-O-Methyl-beta-L-fucopyranose,CO[C@@H]1[C@@H](O)O[C@@H](C)[C@@H](O)[C@H]1O,small molecule
DB03864,Monothioglycerol,OC[C@@H](O)CS,small molecule
DB03865,6-Chloro-2-(2-Hydroxy-Biphenyl-3-Yl)-1h-Indole-5-Carboxamidine,NC(=[NH2+])C1=CC2=C(NC(=C2)C2=CC=CC(=C2O)C2=CC=CC=C2)C=C1Cl,small molecule
DB03866,Prostaglandin G2,[H][C@@](CCCCC)(OO)\C=C\[C@@]1([H])[C@@]2([H])C[C@]([H])(OO2)[C@]1([H])C\C=C/CCCC(O)=O,small molecule
DB03867,3-nitro-L-tyrosine,N[C@@H](CC1=CC(=C(O)C=C1)[N+]([O-])=O)C(O)=O,small molecule
DB03868,3-Dehydroquinic Acid,O[C@@H]1C[C@@](O)(CC(=O)[C@H]1O)C(O)=O,small molecule
DB03869,5'-O-(L-Serylsulfamoyl)adenosine,[H]N([H])[C@@H](CO)C(=O)N([H])S(=O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N=CN=C12)N([H])[H],small molecule
DB03870,"Ara-Alpha(1,3)-Xyl",[H][C@@]1(CO)O[C@@]([H])(O[C@@]2([H])[C@]([H])(O)CO[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@@]1([H])O,small molecule
DB03871,"lambda-bis(2,2'-bipyridine)imidazole ruthenium (II)",[Ru+3].[N-]1C=CN=C1.C1=CC=C(N=C1)C1=CC=CC=N1.C1=CC=C(N=C1)C1=CC=CC=N1,small molecule
DB03872,"2,3-Dideoxyfucose",[H][C@]1(O)CC[C@]([H])(O)[C@@]([H])(C)O1,small molecule
DB03874,"(4e,8e,12z,16z)-N,N,4,8,13,17,21-Heptamethyldocosa-4,8,12,16,20-Pentaen-1-Amine",CN(C)CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,small molecule
DB03876,"Thieno[2,3-B]Pyridine-2-Carboxamidine",NC(=[NH2+])C1=CC2=C(S1)N=CC=C2,small molecule
DB03877,AL-4623,CCN[C@H]1CN(CCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,small molecule
DB03878,N-[4-Methyl-3-[[4-(3-Pyridinyl)-2-Pyrimidinyl]Amino]Phenyl]-3-Pyridinecarboxamide,CC1=CC=C(NC(=O)C2=CC=CN=C2)C=C1NC1=NC=CC(=N1)C1=CC=CN=C1,small molecule
DB03879,alpha-L-methyl-fucose,CO[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,small molecule
DB03880,Batimastat,[H][C@@](CC1=CC=CC=C1)(NC(=O)[C@]([H])(CC(C)C)[C@]([H])(CSC1=CC=CS1)C(=O)NO)C(=O)NC,small molecule
DB03881,"(2S,3R,4S,5S)-3,4-Dihydroxy-2-[(methylsulfanyl)methyl]-5-(4-oxo-4,5-dihydro-1H-pyrrolo[3,2-d]pyrimidin-7-yl)pyrrolidinium",[H]N1C=C([C@H]2[C@H](O)[C@H](O)[C@@H](CSC)[N+]2([H])[H])C2=C1C(=O)N=CN2[H],small molecule
DB03882,"5-Alpha-Androstane-3-Beta,17beta-Diol",[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,small molecule
DB03883,Carboxyethyllumazine,[H]N1C(=O)N([H])C2=C(N=C(CCC(O)=O)C(=O)N2C[C@H](O)[C@H](O)[C@H](O)CO)C1=O,small molecule
DB03884,Phenylpyruvic acid,OC(=O)C(=O)CC1=CC=CC=C1,small molecule
DB03885,L-gamma-glutamyl-S-(naphthalen-1-ylmethyl)-L-cysteinylglycine,[H]N([H])[C@@H](CCC(=O)N([H])[C@@H](CSCC1=CC=CC2=CC=CC=C12)C(=O)N([H])CC(O)=O)C(O)=O,small molecule
DB03886,Biopterin,C[C@@H](O)[C@@H](O)C1=CN=C2N=C(N)NC(=O)C2=N1,small molecule
DB03887,Alpha-Adenosine Monophosphate,[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=NC=NC(N)=C23)[C@]([H])(O)[C@]1([H])O,small molecule
DB03888,N-Allyl-6-{[3-(4-bromophenyl)-1-methyl-1H-indazol-6-yl]oxy}-N-methyl-1-hexanamine,CN(CCCCCCOC1=CC2=C(C=C1)C(=NN2C)C1=CC=C(Br)C=C1)CC=C,small molecule
DB03889,S-(N-hydroxy-N-bromophenylcarbamoyl)glutathione,N[C@@H](CCC(=O)N[C@@H](CS[C@H](O)N(O)C1=CC=C(Br)C=C1)C(=O)NCC(O)=O)C(O)=O,small molecule
DB03890,N-[2-(1-Formyl-2-Methyl-Propyl)-1-(4-Piperidin-1-Yl-but-2-Enoyl)-Pyrrolidin-3-Yl]-Methanesulfonamide,O=C[C@@]([H])(C(C)C)[C@]1([H])N(CC[C@@]1([H])NS(=O)(=O)C)C(=O)\C=C\CN1CCCCC1,small molecule
DB03891,"Dibenzyl (carbonylbis{2,1-hydrazinediyl[(2S)-4-methyl-1-oxo-1,2-pentanediyl]})biscarbamate",[H]N(N([H])C(=O)[C@H](CC(C)C)N([H])C(=O)OCC1=CC=CC=C1)C(=O)N([H])N([H])C(=O)[C@H](CC(C)C)N([H])C(=O)OCC1=CC=CC=C1,small molecule
DB03892,5-N-Allyl-arginine,N[C@@H](CCC\[NH+]=C(/N)NCC=C)C(O)=O,small molecule
DB03893,Thionicotinamide-Adenine-Dinucleotide,[H][C@]1(COP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C([S-])=N)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,small molecule
DB03894,N-Propargyl-1(S)-Aminoindan,[H][C@@]1(CCC2=C1C=CC=C2)NCC#C,small molecule
DB03895,Malachite Green,CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](C)C,small molecule
DB03896,Triphosphoric acid,OP(O)(=O)OP(O)(=O)OP(O)(O)=O,small molecule
DB03897,Phloretic acid,OC(=O)CCC1=CC=C(O)C=C1,small molecule
DB03898,3-Chloro-4-Hydroxyphenylglycine,N[C@H](C(O)=O)C1=CC(Cl)=C(O)C=C1,small molecule
